identifier	authors	journal	year	title	text
PMID:928	NA	NA	2001	NA	At least one such complex is eliminated by preincubating the nuclear extract with an antibody with broad cross - reactivity with Ets - 1 and Ets - 2 proteins , thus confirming that an ETS transcription factor ( s ) recognizes the - 12 motif .
PMID:929	NA	NA	2001	NA	Paraplegia associated with intraaortic balloon pump counterpulsation .
PMID:930	NA	NA	2001	NA	Gas exchange was measured breath by breath .
PMID:931	NA	NA	2001	NA	BACKGROUND : Peripheral kappa receptor agonists may provide a new therapeutic approach for the treatment of functional dyspepsia .
PMID:932	NA	NA	2001	NA	Checking for patient compliance , samples ( n = 10 ) with a FK I concentration of 0 ng / mL were re - analyzed .
PMID:933	NA	NA	2001	NA	The Robert Wood Johnson Foundation : billion dollar force for health - care change .
PMID:934	NA	NA	2001	NA	These results support an in vivo interaction between Nck and CKI - gamma2 and suggest that CKI - gamma2 could be involved in signaling pathways downstream of RTKs .
PMID:935	NA	NA	2001	NA	4 - Hydroxyproline assays were performed to determine collagen content .
PMID:936	NA	NA	2001	NA	The biological basis for the changes in CNAPs produced by CS2 is under investigation .
PMID:937	NA	NA	2001	NA	Non - suppressed thyroidal radioactive iodine uptake ( RAIU ) in thyrotoxic phase in a case of subacute thyroiditis with thyroid - stimulating antibodies ( TSAb ) .
PMID:938	NA	NA	2001	NA	Blotting analysis of intestinal RNA and hybridization of the blots with carboxy apoB cDNA probes produced a single 15 - kb hybridization band whereas hybridization with amino terminal probes produced two hybridization bands of 15 and 8 kb .
PMID:939	NA	NA	2001	NA	The temporal expression of CRAlBP is similar to IRBP while bFGF is not expressed until after photoreceptor differentiation is complete .
PMID:940	NA	NA	2001	NA	Several components in cytokine signaling remain unidentified .
PMID:941	NA	NA	2001	NA	Virgin , P .
PMID:942	NA	NA	2001	NA	The present report shows that a cis - acting element between - 189 and - 175 bp , which binds thyroid transcription factor - 1 ( TTF - 1 ) , is involved in both activities .
PMID:943	NA	NA	2001	NA	No universally accepted standardized classification system for acne vulgaris exists , although there is a strong need for it .
PMID:944	NA	NA	2001	NA	Constant slowing of median MNCV and SNCV and ulnar SNCV without changes in morphology , amplitude and duration of MAP and SAP have been observed in 92 patients , with persistent abnormalities in 64 cases after six months .
PMID:945	NA	NA	2001	NA	Kudzu extract shows potential for moderating alcohol abuse .
PMID:946	NA	NA	2001	NA	Serum IgG and IgA level were decreased .
PMID:947	NA	NA	2001	NA	A novel zinc finger - containing RNA - binding protein conserved from fruitflies to humans .
PMID:948	NA	NA	2001	NA	High - affinity binding was also observed with recombinant SH2 domains from v - src and v - fps , raising the possibility of protein - protein interactions between various members of the cytoplasmic PTK family .
PMID:949	NA	NA	2001	NA	The M - phase induction activity of Cdc2 - Cdc13 is inhibited by Wee1 tyrosine kinase , which phosphorylates Cdc2 on tyrosine - 15 .
PMID:950	NA	NA	2001	NA	Youssoufian , A .
PMID:951	NA	NA	2001	NA	Since 1988 Modulit - SZ - 20 has been tested for localization of nephroliths and ureteroliths .
PMID:952	NA	NA	2001	NA	Lactate , pyruvate and actual pH values in the venous blood of newborn calves
PMID:953	NA	NA	2001	NA	The steady - state levels of Cdk2 , Cdk4 and Cyclin A proteins were unaffected by HPR , while those of Cyclin D1 were significantly reduced in all three cell lines .
PMID:954	NA	NA	2001	NA	The dermatoglyphic pattern demostrates a distal triradius and small whorl abnormalities .
PMID:955	NA	NA	2001	NA	The experimental results suggest equilibrium complex formation between OTC and PVP , it being mainly the complex which is i . v . injected when both products are combined in an injection formulation .
PMID:956	NA	NA	2001	NA	The MI site is predictive of hemodynamic left ventricular dysfunction both at rest and during exercise : anterior MIs are more impaired than inferior MIs .
PMID:957	NA	NA	2001	NA	The median survival time was 18 months .
PMID:958	NA	NA	2001	NA	Studies with and without attenuating media were performed , and myocardium - to - defect count ratios and defect sizes from dual - isotope SPECT images were compared to myocardium - to - defect count ratios and defect sizes from single - isotope ( 201Tl and 99mTc ) SPECT images .
PMID:959	NA	NA	2001	NA	Biology of Anopheles quadrimaculatus under field conditions in central Florida .
PMID:960	NA	NA	2001	NA	This transformation suppression by Rb was further shown to be due to transcriptional repression of neu using Rb expressing effector plasmid and neu promoter - chloramphenicol acetyltransferase reporter gene .
PMID:961	NA	NA	2001	NA	Collectively , a unique mechanism involving NF - ATp appears to regulate the cell type - specific and activation - dependent expression of the SCM - 1 genes .
PMID:962	NA	NA	2001	NA	In seven patients ( 7 . 8 % ) with new Q - waves and a pathologic CK - MB profile ( group II ) troponin T reached median levels of 10 . 47 micrograms / l ( quartile 6 . 34 - 12 . 50 micrograms / l ) ( P < 0 . 001 I vs II ) .
PMID:963	NA	NA	2001	NA	EMG - based measures of fatigue during a repetitive squat exercise .
PMID:964	NA	NA	2001	NA	CONCLUSIONS : The results show that intranasal challenge with FLU induces changes in leukocyte histamine release , but not other systemic immune and inflammatory responses .
PMID:965	NA	NA	2001	NA	Southern blot analysis revealed that CCaMK is encoded by a single gene .
PMID:966	NA	NA	2001	NA	The gamma - GCS gene is expressed ubiquitously and induced coordinately with NAD ( P ) H : quinone oxidoreductase ( 1 ) ( NQO1 ) and glutathione S - transferase Ya ( GST Ya ) in response to xenobiotics and antioxidants .
PMID:967	NA	NA	2001	NA	A fine - structure radiation hybrid map for the region that extends from D8S520 ( distal ) to D8S1759 ( proximal ) was prepared , followed by construction of a single , integrated YAC / BAC contig for the interval .
PMID:968	NA	NA	2001	NA	The N1 - P2 amplitudes of the AEP decreased with increasing strength of muscular innervation .
PMID:969	NA	NA	2001	NA	Measurements in rats given a dose of propranolol that partially inhibited the NA - induced increase in Q to IBAT indicated that the decline in ENAIBAT was attributable primarily to the increase in Q rather than to increasing saturation of uptake mechanisms .
PMID:970	NA	NA	2001	NA	Messenger RNA for the Ad2 DNA binding protein : DNA sequences encoding the first leader and heterogenity at the mRNA 5 ' end .
PMID:971	NA	NA	2001	NA	All rights reserved .
PMID:972	NA	NA	2001	NA	These results were not obtained using either preimmune sera or antiserum specific for the luminal portion of the glycoprotein precursor .
PMID:973	NA	NA	2001	NA	The yeast genome contains a single ORD1 gene that resides on chromosome XI .
PMID:974	NA	NA	2001	NA	HNF4alpha7 mRNA is also found in totipotent embryonic stem cells .
PMID:975	NA	NA	2001	NA	Northern ( RNA ) blot hybridization analysis with the p68c - ets - 1 - specific sequence and RNase protection experiments showed that the corresponding mRNA was expressed in normal chicken spleen and not in normal chicken thymus or in various T lymphoid cell lines .
PMID:976	NA	NA	2001	NA	The fz - 1 and fz - 2 genes are widely expressed in rat tissues with the highest steady - state levels of mRNA in kidney , liver , heart , uterus , and ovary . fz - 1 and - 2 mRNA levels were greater in neonatal than in corresponding adult tissues .
PMID:977	NA	NA	2001	NA	We carried out two experiments to investigate this problem .
PMID:978	NA	NA	2001	NA	Mean concentration of insulin in maternal plasma across all sampling times was higher in ethanol treated animals .
PMID:979	NA	NA	2001	NA	Steady - state levels of murine MMR mRNA were measured in the macrophage cell line J774E , which is known to express the protein at the cell surface .
PMID:980	NA	NA	2001	NA	In this work , we have used Xenopus oocyte maturation as a read - out for examining the ability of the neu tyrosine kinase ( p185neu ) to participate with the epidermal growth factor ( EGF ) receptor in a common signal transduction pathway .
PMID:981	NA	NA	2001	NA	Triaxiality in the proton - neutron interacting boson model : Perturbed O ( 6 ) symmetry with application to the mass A
PMID:982	NA	NA	2001	NA	Role of distinct mitogen - activated protein kinase pathways and cooperation between Ets - 2 , ATF - 2 , and Jun family members in human urokinase - type plasminogen activator gene induction by interleukin - 1 and tetradecanoyl phorbol acetate .
PMID:983	NA	NA	2001	NA	Comparative volumetric analysis is defined as the difference between mean corpuscular erythrocyte volume in peripheral blood ( MCVB ) diluted in urine supernatant after centrifugation and mean corpuscular volume of urinary erythrocytes ( MCVU ) .
PMID:984	NA	NA	2001	NA	To assess whether thallium - 201 thallous chloride ( Tl ) can detect childhood tumors and whether diagnostic effectiveness improves with combined blood flow imaging , 28 children ( 1 . 0 - 18 . 6 years ) were studied using single photon emission computed tomography ( SPECT ) : Tl ( 1 . 3 - 1 . 8 mCi intravenously ) , followed in 13 of the patients by technetium - 99m - hexamethylpropyleneamine oxime ( 99mTc - HMPAO ; 8 - 18 mCi intravenously ) .
PMID:985	NA	NA	2001	NA	The role of NUT1 and regulation of nitrogen metabolism in the disease process was evaluated by pathogenicity assays .
PMID:986	NA	NA	2001	NA	Analysis of tobacco mRNA using the ACBF cDNA as probe showed that while ACBF mRNA was present in all tissues examined , the highest transcript accumulation occurred in stem tissues .
PMID:987	NA	NA	2001	NA	When PCR was used to amplify agar cultures which do not express the fimbriae , the switch region was OFF only .
PMID:988	NA	NA	2001	NA	We therefore investigated whether the promoter activity of the mouse TRH gene is directly regulated by RA using a transient transfection assay into CV - 1 cells .
PMID:989	NA	NA	2001	NA	This study tests the hypothesis that O2 is a critical component in myocardial protection afforded by BCP .
PMID:990	NA	NA	2001	NA	Sin4 and Srb10 , components of specific RNA polymerase II sub - complexes that are required for Ssn6 - Tup1 repression activity , are found to be required for Sfl1 repression function .
PMID:991	NA	NA	2001	NA	Functional PET scanning in the preoperative assessment of cerebral arteriovenous malformations .
PMID:992	NA	NA	2001	NA	The MEE was significantly greater than the BEE and significantly less than the calculated energy expenditure .
PMID:993	NA	NA	2001	NA	Differences were not found in colons by SEM .
PMID:994	NA	NA	2001	NA	Consistent with this , rh5 expression in R8 disappears when R7 cells are absent ( in sevenless mutant ) .
PMID:995	NA	NA	2001	NA	The human RIL gene : mapping to human chromosome 5q31 . 1 , genomic organization and alternative transcripts .
PMID:996	NA	NA	2001	NA	These findings indicated that p35 is a trans - dominant factor that facilitates AcMNPV growth in a cell line - specific manner .
PMID:997	NA	NA	2001	NA	We found remarkable differences in the expression patterns of MTB - Zf mRNA and two other hybridizable mRNAs of 5kb and 8 . 5 kb when human brain and primary brain tumors were compared .
PMID:998	NA	NA	2001	NA	We have recently shown that induced expression of a CDK target site - deficient mutant , Op18 - S25A , S38A , blocks human cell lines during G2 / M transition .
PMID:999	NA	NA	2001	NA	ATF6 , a basic - leucine zipper protein , was isolated by binding to SRF and in particular to its transcriptional activation domain .
